label,accuracy,provider,device_id,timestamp,double_speed,double_bearing,double_altitude,double_latitude,double_longitude
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676412221904,-1.0,-1.0,168.5581474304199,38.648029464160594,-90.30683131738769
,60,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676412281651,-1.0,-1.0,162.3031997680664,38.647607811194455,-90.30703598112603
,60,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676412461651,-1.0,-1.0,162.3031997680664,38.647607811194455,-90.30703598112603
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676412521877,-1.0,-1.0,168.5693550109863,38.64811295184037,-90.30673811413168
,60,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676412641649,-1.0,-1.0,162.3031997680664,38.647607811194455,-90.30703598112603
,60,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676412821651,-1.0,-1.0,162.3031997680664,38.647607811194455,-90.30703598112603
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676412821885,-1.0,-1.0,168.58710098266604,38.648137488957865,-90.30672286102535
,60,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676413001653,-1.0,-1.0,162.3031997680664,38.647607811194455,-90.30703598112603
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676413121899,-1.0,-1.0,168.59548950195312,38.648098832969744,-90.30675996513236
,60,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676413181654,-1.0,-1.0,162.3031997680664,38.647607811194455,-90.30703598112603
,60,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676413361655,-1.0,-1.0,162.3031997680664,38.647607811194455,-90.30703598112603
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676413421971,-1.0,-1.0,168.58004760742188,38.64809696486654,-90.30677634521048
,60,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676413541654,-1.0,-1.0,162.3031997680664,38.647607811194455,-90.30703598112603
,60,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676413721656,-1.0,-1.0,162.3031997680664,38.647607811194455,-90.30703598112603
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676413721903,-1.0,-1.0,168.56395339965817,38.64817076475345,-90.30673407740623
,60,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676413901654,-1.0,-1.0,162.3031997680664,38.647607811194455,-90.30703598112603
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676414021910,-1.0,-1.0,168.5667953491211,38.648151794238366,-90.3067398830273
,60,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676414081691,-1.0,-1.0,162.3031997680664,38.647607811194455,-90.30703598112603
,60,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676414261692,-1.0,-1.0,162.3031997680664,38.647607811194455,-90.30703598112603
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676414321936,-1.0,-1.0,168.57578659057614,38.648132781022966,-90.30671301297157
,60,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676414441694,-1.0,-1.0,162.3031997680664,38.647607811194455,-90.30703598112603
,35,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676414468014,-1.0,-1.0,168.56417083740234,38.648040771484375,-90.30678756772438
,35,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676414648018,-1.0,-1.0,168.56417083740234,38.64806668192047,-90.30678756772438
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676414768395,-1.0,-1.0,168.57174301147458,38.64806583185855,-90.30679318576529
,35,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676414828019,-1.0,-1.0,168.56417083740234,38.64806668192047,-90.30678756772438
,35,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676415008045,-1.0,-1.0,168.56417083740234,38.64806668192047,-90.30678756772438
,13,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676415068426,0.9336851239204308,281.9765719888065,168.33832001220438,38.648041463790896,-90.30864971304004
,74,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676415188047,-1.0,-1.0,173.98657989501953,38.64835836692751,-90.3098644886715
,60,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676415368052,-1.0,-1.0,170.88831329345703,38.64764810826016,-90.30735479711899
,60,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676415368488,-1.0,-1.0,170.90569305419922,38.64774667927743,-90.30799072486231
,26,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676415548054,-1.0,-1.0,170.92850494384766,38.64806811834452,-90.31043112814429
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676415668528,-1.0,-1.0,171.67193603515625,38.648059267019455,-90.31046166943041
,26,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676415728059,-1.0,-1.0,170.92850494384766,38.64806811834452,-90.31043112814429
,26,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676415908063,-1.0,-1.0,170.92850494384766,38.64806811834452,-90.31043112814429
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676415968478,-1.0,-1.0,171.7546348571777,38.648074614251016,-90.31051074985923
,26,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676416088066,-1.0,-1.0,170.92850494384766,38.64806811834452,-90.31043112814429
,26,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676416268071,-1.0,-1.0,170.92850494384766,38.64806811834452,-90.31043112814429
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676416268463,-1.0,-1.0,171.7914848327637,38.64804502815731,-90.3104917284658
,26,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676416448074,-1.0,-1.0,170.92850494384766,38.64806811834452,-90.31043112814429
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676416568457,-1.0,-1.0,171.7832260131836,38.64805281226583,-90.31045886212765
,26,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676416628078,-1.0,-1.0,170.92850494384766,38.64806811834452,-90.31043112814429
,26,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676416808082,-1.0,-1.0,170.92850494384766,38.64806811834452,-90.31043112814429
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676416868502,-1.0,-1.0,171.75145339965817,38.64805637523752,-90.31047688897257
,26,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676416988086,-1.0,-1.0,170.92850494384766,38.64806811834452,-90.31043112814429
,26,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676417168091,-1.0,-1.0,170.92850494384766,38.64806811834452,-90.31043112814429
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676417168493,-1.0,-1.0,172.22040176391602,38.64797637929306,-90.31049515713948
,26,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676417348096,-1.0,-1.0,170.92850494384766,38.64806811834452,-90.31043112814429
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676417468502,-1.0,-1.0,172.2020034790039,38.64804749021601,-90.31047054252228
,26,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676417528099,-1.0,-1.0,170.92850494384766,38.64806811834452,-90.31043112814429
,26,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676417708102,-1.0,-1.0,170.92850494384766,38.64806811834452,-90.31043112814429
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676417768495,-1.0,-1.0,172.125732421875,38.648021690170005,-90.31047489328208
,26,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676417888106,-1.0,-1.0,170.92850494384766,38.64806811834452,-90.31043112814429
,26,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676418068110,-1.0,-1.0,170.92850494384766,38.64806811834452,-90.31043112814429
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676418068507,-1.0,-1.0,172.06300735473633,38.64803169079825,-90.31048252781828
,26,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676418248099,-1.0,-1.0,170.92850494384766,38.64806811834452,-90.31043112814429
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676418368501,-1.0,-1.0,172.03750610351562,38.64804485659134,-90.31047419904512
,26,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676418428103,-1.0,-1.0,170.92850494384766,38.64806811834452,-90.31043112814429
,26,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676418608105,-1.0,-1.0,170.92850494384766,38.64806811834452,-90.31043112814429
,99,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676418668506,-1.0,-1.0,164.82172775268558,38.64824864980848,-90.31031152237763
,26,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676418788112,-1.0,-1.0,170.92850494384766,38.64806811834452,-90.31043112814429
,5,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676418968111,12.449555555555555,277.212646484375,176.5,38.64720866666667,-90.313675
,5,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676418968939,9.311444444444447,8.950950622558594,175.3,38.64775449999999,-90.31565799999998
,5,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676419148116,11.472111111111113,7.201940059661865,175.9,38.65528689062578,-90.31419566464537
,5,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676419268552,10.031666666666668,354.317138671875,158.3,38.66088499999999,-90.32135783333332
,5,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676419328118,11.780777777777779,323.3983459472656,155.7,38.66372587811709,-90.32187224460242
,5,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676419508064,14.713111111111115,273.74844360351557,157.9,38.671310833333344,-90.32803950000002
,5,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676419568864,4.7843333333333335,282.0461120605469,170.5,38.67169550000001,-90.33145999999999
,5,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676419604749,9.157111111111114,279.6337890625,172.2,38.6722412109375,-90.33635283333334
,5,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676419784750,2.5207777777777785,279.80966186523443,165.7,38.6736375,-90.34500633333334
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676419905259,-1.0,-1.0,163.49017333984375,38.67355446454899,-90.3447899507601
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676419964751,-1.0,-1.0,163.49017333984375,38.673554549185894,-90.34469301296629
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676420144750,-1.0,-1.0,163.49017333984375,38.673554549185894,-90.34469301296629
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676420205228,-1.0,-1.0,163.49017333984375,38.67356378272408,-90.34473624974387
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676420324750,-1.0,-1.0,163.49017333984375,38.673554549185894,-90.34469301296629
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676420504750,-1.0,-1.0,163.49017333984375,38.673554549185894,-90.34469301296629
,63,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676420505260,-1.0,-1.0,163.49017333984375,38.67346221437626,-90.34445085910393
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676420684750,-1.0,-1.0,163.49017333984375,38.673554549185894,-90.34469301296629
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676420805217,-1.0,-1.0,163.49017333984375,38.673567075411064,-90.34465445372685
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676420864750,-1.0,-1.0,163.49017333984375,38.673554549185894,-90.34469301296629
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676421044750,-1.0,-1.0,163.49017333984375,38.673554549185894,-90.34469301296629
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676421105229,-1.0,-1.0,163.49017333984375,38.6735611639471,-90.34464640852512
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676421224750,-1.0,-1.0,163.49017333984375,38.673554549185894,-90.34469301296629
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676421404752,-1.0,-1.0,163.49017333984375,38.673554549185894,-90.34469301296629
,38,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676421405297,-1.0,-1.0,163.4901885986328,38.67317052497397,-90.34539395305521
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676421584750,-1.0,-1.0,163.49017333984375,38.673554549185894,-90.34469301296629
,5,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676421705725,11.214888888888892,279.253662109375,168.0,38.67332216666667,-90.34503083333333
,5,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676421764750,15.433333333333335,274.7264404296875,174.4,38.67402216666667,-90.3539045
,5,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676421944751,5.041555555555556,269.6434326171875,180.5,38.67498127030529,-90.35954203385776
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676422005255,-1.0,-1.0,183.218376159668,38.675882498433204,-90.35959785536494
,35,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676422124750,-1.0,-1.0,183.2895050048828,38.676043560452094,-90.35946022350645
,35,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676422304751,-1.0,-1.0,183.2895050048828,38.676043560452094,-90.35946022350645
,44,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676422305227,-1.0,-1.0,183.50440979003903,38.676197216030324,-90.35936876975263
,35,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676422484749,-1.0,-1.0,183.2895050048828,38.676043560452094,-90.35946022350645
,52,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676422605236,-1.0,-1.0,183.50440979003903,38.676394137665284,-90.35923810851229
,35,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676422664750,-1.0,-1.0,183.2895050048828,38.676043560452094,-90.35946022350645
,35,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676422844682,-1.0,-1.0,183.2895050048828,38.676043560452094,-90.35946022350645
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676422905165,-1.0,-1.0,183.50440979003903,38.676007104867814,-90.3594901453388
,35,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676423024680,-1.0,-1.0,183.2895050048828,38.676043560452094,-90.35946022350645
,35,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676423204678,-1.0,-1.0,183.2895050048828,38.676043560452094,-90.35946022350645
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676423205224,-1.0,-1.0,183.1202545166016,38.675868753530594,-90.35964634486672
,27,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676423384675,-1.0,-1.0,183.50440979003903,38.67578991073038,-90.35996607266381
,72,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676423505155,-1.0,-1.0,181.5157623291016,38.67276421756449,-90.36068075067932
,27,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676423564674,-1.0,-1.0,180.9544219970703,38.675883786834476,-90.36002676935469
,27,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676423744641,-1.0,-1.0,180.9544219970703,38.675883786834476,-90.36002676935469
,17,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676423805116,0.15870767831802368,-1.0,176.654844943434,38.67440375386536,-90.35913056267012
,190,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676423914529,-1.0,-1.0,184.0011138916016,38.67401123046875,-90.35794102657313
,78,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676424094527,-1.0,-1.0,185.08790588378903,38.66914722094648,-90.36139876395856
,68,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676424214724,-1.0,-1.0,161.14524841308594,38.64738724600754,-90.3496996553281
,49,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676424274524,-1.0,-1.0,175.33255004882812,38.646769592933595,-90.33543791909052
,116,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676424454521,-1.0,-1.0,158.79441833496094,38.65174233030971,-90.31284412875328
,37,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676424514804,-1.0,-1.0,156.30441284179688,38.64976989353864,-90.30356831727389
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676424634565,-1.0,-1.0,154.7344207763672,38.65374058294066,-90.29725236336617
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676424814565,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,40,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676424814825,-1.0,-1.0,152.17442321777344,38.65398335684049,-90.29625487415964
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676424994561,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,11,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676425114764,0.7781307101249695,114.78442200623256,152.78710343891996,38.654116316658985,-90.29579259680015
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676425174559,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676425354558,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676425414739,-1.0,-1.0,154.13125610351562,38.653900140043056,-90.29578399001205
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676425534607,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676425714607,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676425714796,-1.0,-1.0,154.13125610351562,38.65416828066915,-90.29585503198686
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676425894607,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676426014801,-1.0,-1.0,154.13124084472656,38.65420543367691,-90.29599424662277
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676426074608,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676426254607,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676426314795,-1.0,-1.0,154.13125610351562,38.65418442504861,-90.29588004821768
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676426434608,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676426614640,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676426614858,-1.0,-1.0,154.13125610351562,38.654181847385296,-90.29586331576122
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676426794641,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676426914853,-1.0,-1.0,154.13124084472656,38.65411683323122,-90.2958416275356
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676426974642,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676427154643,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676427214843,-1.0,-1.0,154.13124084472656,38.654235634346655,-90.295927017423
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676427334644,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676427514662,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676427514880,-1.0,-1.0,154.13124084472656,38.65409480352535,-90.29596407551577
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676427694663,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676427814853,-1.0,-1.0,154.13365173339844,38.654266520411696,-90.29601991330713
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676427874665,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676428054666,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676428114871,-1.0,-1.0,154.1330108642578,38.65415672577167,-90.29574264237957
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676428234667,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676428414682,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676428414888,-1.0,-1.0,154.13182067871094,38.654151787999155,-90.29579919247404
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676428594684,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676428714872,-1.0,-1.0,154.1314239501953,38.65416220185986,-90.29584681693814
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676428774686,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676428954688,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676429014888,-1.0,-1.0,154.13140869140625,38.654137510584576,-90.29582571297271
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676429134690,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676429314626,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676429314820,-1.0,-1.0,154.13140869140625,38.65426096336926,-90.29586758135164
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676429494626,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676429614815,-1.0,-1.0,154.13140869140625,38.65423786984732,-90.29590525360436
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676429674626,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676429854625,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676429914832,-1.0,-1.0,154.13125610351562,38.65418916408669,-90.29587394976164
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676430034624,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676430214625,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676430214835,-1.0,-1.0,154.13125610351562,38.65412503126189,-90.29585164767114
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676430394625,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676430514836,-1.0,-1.0,154.13125610351562,38.65408214649447,-90.29590217652736
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676430574625,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676430754624,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676430814824,-1.0,-1.0,156.1512451171875,38.654198327896204,-90.2958791400665
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676430934626,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676431114623,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676431114844,-1.0,-1.0,156.1512451171875,38.65418556489171,-90.29581870481658
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676431294623,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676431414808,-1.0,-1.0,156.15199279785156,38.65411560592239,-90.29571857483872
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676431474625,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676431654625,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676431714820,-1.0,-1.0,156.1513214111328,38.65421677775075,-90.29586292093205
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676431834625,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676432014624,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676432014820,-1.0,-1.0,156.15126037597656,38.65417469152853,-90.29578553556213
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676432194624,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676432314848,-1.0,-1.0,156.03163146972656,38.653900264251256,-90.29578400899395
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676432374624,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676432554624,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,40,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676432614819,-1.0,-1.0,152.5318603515625,38.65373526761389,-90.29639649968875
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676432734624,-1.0,-1.0,152.7344207763672,38.65388229415552,-90.29635784294341
,40,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676432914623,-1.0,-1.0,175.04385375976562,38.63467981095784,-90.30422836419594
,52,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676432914828,-1.0,-1.0,177.16697692871094,38.63339585145253,-90.30450727239746
,35,gps,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676433094623,-1.0,-1.0,160.52291870117188,38.62850556538131,-90.28486979426643
,35,fused,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676433214894,-1.0,-1.0,156.46124267578125,38.627929882609436,-90.28457757637112
